Customer_ID,Company_Name,Industry,Country,Company_Size,Account_Manager,Plan_Tier,Billing_Cycle,Monthly_Recurring_Revenue,Signup_Date,Last_Active_Date,Payment_Status,Active_Seats_Used,Total_Seats_Allowed,Support_Tickets_30d,Feature_Adoption_Rate,Churn_Risk_Score,Is_Churned
CUST-39749,Vibe Net 794,HealthTech,Singapore,01-Oct,David Ross,Starter,Monthly,49,04/09/2025,16/02/2026,Active,6,10,2,69%,Low,0
CUST-39750,Apex Flow 572,MarTech,USA,201-500,Marcus Vance,Enterprise,Monthly,6514,14/05/2025,18/02/2026,Active,486,745,4,60%,Low,0
CUST-39751,Omni Net 884,HealthTech,Singapore,51-200,Marcus Vance,Pro,Monthly,249,26/08/2023,21/02/2026,Active,17,42,7,48%,Low,0
CUST-39752,Cloud Labs 612,FinTech,Singapore,01-Oct,Sarah Jenkins,Starter,Monthly,99,27/07/2023,25/02/2026,Active,4,7,6,62%,Low,0
CUST-39753,Secure Solutions 542,EdTech,Australia,201-500,Aisha Khan,Pro,Annual,299,29/06/2023,19/02/2026,Active,12,31,6,36%,Low,0
CUST-39754,Vibe Flow 341,DevTools,India,01-Oct,Marcus Vance,Starter,Monthly,49,08/03/2023,15/02/2026,Active,7,10,4,66%,Low,0
CUST-39755,Cloud Flow 850,FinTech,India,1000+,Elena Rostova,Enterprise,Monthly,2207,15/03/2025,23/02/2026,Active,225,267,4,81%,Low,0
CUST-39756,Vibe Labs 381,FinTech,USA,501-1000,David Ross,Enterprise,Annual,7529,09/09/2025,21/02/2026,Active,397,432,3,94%,Low,0
CUST-39757,Apex Solutions 188,MarTech,France,51-200,Marcus Vance,Pro,Monthly,249,21/10/2024,28/02/2026,Active,11,26,5,45%,Low,0
CUST-39758,Vibe Sphere 370,CyberSecurity,India,201-500,Elena Rostova,Pro,Monthly,249,25/07/2024,21/02/2026,Active,23,28,2,82%,Low,0
CUST-39759,Apex Flow 773,FinTech,Australia,201-500,Elena Rostova,Pro,Annual,299,09/02/2025,25/02/2026,Active,43,46,2,93%,Low,0
CUST-39760,Hyper Metrics 256,Logistics,USA,Nov-50,Aisha Khan,Starter,Annual,49,15/10/2024,17/02/2026,Active,2,3,1,85%,Low,0
CUST-39761,Hyper Labs 888,EdTech,Singapore,01-Oct,Elena Rostova,Starter,Monthly,129,01/09/2025,21/02/2026,Active,5,9,4,53%,Low,0
CUST-39762,Cloud AI 388,HealthTech,Canada,01-Oct,David Ross,Starter,Monthly,99,31/10/2025,25/02/2026,Active,3,5,3,80%,Low,0
CUST-39763,Nexus Sphere 785,HealthTech,Germany,01-Oct,David Ross,Starter,Monthly,99,07/09/2023,15/02/2026,Active,3,4,3,92%,Low,0
CUST-39764,Nexus Sphere 967,HealthTech,Australia,51-200,Sarah Jenkins,Pro,Monthly,249,27/08/2024,24/02/2026,Active,40,42,3,100%,Low,0
CUST-39765,Pulse Metrics 705,DevTools,Canada,01-Oct,Marcus Vance,Starter,Monthly,129,15/01/2025,17/02/2026,Active,4,6,2,63%,Low,0
CUST-39766,Hyper Logic 520,Logistics,India,201-500,Elena Rostova,Pro,Monthly,299,05/04/2025,20/02/2026,Active,42,54,3,81%,Low,0
CUST-39767,Vibe Tech 698,DevTools,Germany,01-Oct,Marcus Vance,Starter,Annual,79,20/01/2026,23/02/2026,Active,5,10,3,51%,Low,0
CUST-39768,Omni Flow 687,EdTech,Singapore,Nov-50,Aisha Khan,Starter,Monthly,79,11/02/2024,18/02/2026,Active,3,7,6,53%,Low,0
CUST-39769,Secure Logic 450,DevTools,Australia,201-500,Sarah Jenkins,Pro,Annual,399,07/10/2023,15/02/2026,Active,21,33,4,55%,Low,0
CUST-39770,Vibe Net 238,CyberSecurity,Australia,01-Oct,David Ross,Starter,Monthly,99,22/04/2024,17/02/2026,Active,3,8,5,46%,Low,0
CUST-39771,Nexus AI 278,FinTech,Germany,Nov-50,Marcus Vance,Starter,Monthly,129,02/10/2024,22/02/2026,Active,3,8,3,52%,Low,0
CUST-39772,Omni Net 287,DevTools,India,01-Oct,Elena Rostova,Starter,Monthly,129,23/08/2023,25/02/2026,Active,2,5,5,61%,Low,0
CUST-39773,Data Net 759,HealthTech,Australia,51-200,Sarah Jenkins,Pro,Monthly,499,01/08/2023,28/02/2026,Active,20,44,4,54%,Low,0
CUST-39774,Secure Net 471,FinTech,Singapore,51-200,Sarah Jenkins,Pro,Monthly,249,03/01/2024,21/02/2026,Active,18,41,5,51%,Low,0
CUST-39775,Data Net 802,CyberSecurity,Australia,01-Oct,Marcus Vance,Starter,Monthly,129,30/05/2025,25/02/2026,Active,4,8,6,47%,Low,0
CUST-39776,Omni Labs 122,MarTech,USA,01-Oct,Sarah Jenkins,Starter,Monthly,49,15/10/2024,21/02/2026,Active,7,9,3,78%,Low,0
CUST-39777,Pulse Logic 958,HealthTech,USA,Nov-50,Marcus Vance,Starter,Annual,79,18/02/2024,22/02/2026,Active,7,9,0,94%,Low,0
CUST-39778,Quantum Tech 199,CyberSecurity,USA,01-Oct,David Ross,Starter,Annual,49,02/12/2023,25/02/2026,Active,4,6,2,74%,Low,0
CUST-39779,Vibe Scale 625,EdTech,Germany,01-Oct,David Ross,Starter,Annual,129,13/11/2023,17/02/2026,Active,1,4,5,35%,Low,0
CUST-39780,Cloud Labs 608,MarTech,India,01-Oct,David Ross,Starter,Monthly,129,04/08/2024,28/02/2026,Active,4,6,4,81%,Low,0
CUST-39781,Vibe Flow 320,CyberSecurity,Singapore,01-Oct,Marcus Vance,Starter,Monthly,49,12/03/2023,16/02/2026,Active,7,8,4,80%,Low,0
CUST-39782,Data Logic 809,Logistics,France,501-1000,Aisha Khan,Enterprise,Monthly,4792,10/05/2025,19/02/2026,Active,95,177,6,53%,Low,0
CUST-39783,Nexus Solutions 710,CyberSecurity,Canada,201-500,Aisha Khan,Pro,Annual,499,28/07/2024,21/02/2026,Active,49,51,0,99%,Low,0
CUST-39784,Vibe AI 724,MarTech,India,01-Oct,David Ross,Starter,Annual,79,16/11/2023,27/02/2026,Active,5,8,5,64%,Low,0
CUST-39785,Cloud Sphere 332,EdTech,Australia,51-200,David Ross,Pro,Monthly,249,14/07/2025,23/02/2026,Active,13,27,6,44%,Low,0
CUST-39786,Quantum Solutions 125,HealthTech,USA,Nov-50,Sarah Jenkins,Starter,Annual,49,28/07/2023,19/02/2026,Active,4,10,4,41%,Low,0
CUST-39787,Quantum AI 833,DevTools,Germany,01-Oct,Aisha Khan,Starter,Monthly,99,05/07/2025,17/02/2026,Active,6,8,2,71%,Low,0
CUST-39788,Omni Tech 309,MarTech,Australia,Nov-50,Sarah Jenkins,Starter,Annual,79,07/07/2025,16/02/2026,Active,3,5,4,65%,Low,0
CUST-39789,Apex Flow 523,E-Commerce,Canada,01-Oct,Sarah Jenkins,Starter,Annual,49,14/09/2023,28/02/2026,Active,1,3,3,52%,Low,0
CUST-39790,Nexus Logic 878,Logistics,Australia,01-Oct,David Ross,Starter,Monthly,49,02/05/2025,17/02/2026,Active,1,3,6,37%,Low,0
CUST-39791,Apex Flow 897,FinTech,India,01-Oct,Marcus Vance,Starter,Annual,49,11/09/2025,16/02/2026,Active,3,4,2,88%,Low,0
CUST-39792,Quantum AI 315,DevTools,Canada,Nov-50,Elena Rostova,Starter,Annual,49,28/01/2024,23/02/2026,Active,4,7,6,60%,Low,0
CUST-39793,Hyper Flow 709,Logistics,UK,01-Oct,David Ross,Starter,Monthly,49,25/05/2024,16/02/2026,Active,8,9,0,97%,Low,0
CUST-39794,Hyper Labs 641,FinTech,Canada,01-Oct,Aisha Khan,Starter,Annual,129,12/06/2023,18/02/2026,Active,5,7,1,89%,Low,0
CUST-39795,Quantum Sphere 999,HealthTech,Canada,01-Oct,Aisha Khan,Starter,Monthly,49,07/12/2025,23/02/2026,Active,2,4,6,51%,Low,0
CUST-39796,Cloud Metrics 445,HealthTech,Canada,51-200,Sarah Jenkins,Pro,Annual,499,24/12/2024,21/02/2026,Active,31,45,5,69%,Low,0
CUST-39797,Pulse AI 918,HealthTech,USA,Nov-50,David Ross,Starter,Monthly,99,01/11/2025,27/02/2026,Active,4,5,3,84%,Low,0
CUST-39798,Data Logic 543,HealthTech,France,01-Oct,Marcus Vance,Starter,Annual,49,04/04/2023,19/02/2026,Active,6,10,3,66%,Low,0
CUST-39799,Nexus Net 312,DevTools,Australia,01-Oct,David Ross,Starter,Monthly,49,12/02/2024,21/02/2026,Active,6,7,0,94%,Low,0
CUST-39800,Omni Tech 653,MarTech,Singapore,Nov-50,Sarah Jenkins,Starter,Monthly,49,22/06/2023,17/02/2026,Active,1,3,3,51%,Low,0
CUST-39801,Data Scale 886,HealthTech,Australia,Nov-50,Sarah Jenkins,Starter,Monthly,79,20/02/2025,16/02/2026,Active,6,7,1,96%,Low,0
CUST-39802,Hyper Scale 644,HealthTech,USA,201-500,Elena Rostova,Pro,Monthly,499,06/05/2025,24/02/2026,Pending,44,53,3,78%,Low,0
CUST-39803,Omni Flow 998,CyberSecurity,Australia,51-200,Marcus Vance,Pro,Monthly,299,06/06/2025,28/02/2026,Active,33,52,2,71%,Low,0
CUST-39804,Nexus Tech 503,HealthTech,India,01-Oct,Marcus Vance,Starter,Monthly,129,08/12/2022,18/02/2026,Active,2,4,4,60%,Low,0
CUST-39805,Secure Tech 814,Logistics,USA,01-Oct,Aisha Khan,Starter,Monthly,129,04/12/2023,24/02/2026,Active,1,3,4,39%,Low,0
CUST-39806,Nexus AI 395,CyberSecurity,Singapore,Nov-50,Sarah Jenkins,Starter,Annual,49,02/06/2025,24/02/2026,Active,2,4,5,75%,Low,0
CUST-39807,Quantum Sphere 166,Logistics,India,01-Oct,Sarah Jenkins,Starter,Annual,99,25/09/2024,26/02/2026,Active,5,9,3,52%,Low,0
CUST-39808,Apex Net 884,FinTech,Singapore,01-Oct,Elena Rostova,Starter,Monthly,79,06/08/2024,28/02/2026,Active,3,8,7,35%,Low,0
CUST-39809,Apex Labs 359,HealthTech,Australia,01-Oct,Elena Rostova,Starter,Monthly,79,07/05/2023,17/02/2026,Active,4,10,2,57%,Low,0
CUST-39810,Secure Solutions 882,EdTech,India,Nov-50,Marcus Vance,Starter,Annual,49,08/01/2023,22/02/2026,Active,6,10,3,54%,Low,0
CUST-39811,Hyper Solutions 819,CyberSecurity,France,01-Oct,David Ross,Starter,Monthly,49,03/04/2024,20/02/2026,Active,9,10,0,98%,Low,0
CUST-39812,Pulse Solutions 494,CyberSecurity,France,501-1000,Sarah Jenkins,Enterprise,Monthly,1763,24/05/2023,22/02/2026,Active,152,285,6,47%,Low,0
CUST-39813,Omni Labs 936,HealthTech,France,01-Oct,Marcus Vance,Starter,Monthly,79,15/03/2023,21/02/2026,Active,7,10,4,70%,Low,0
CUST-39814,Nexus Tech 762,Logistics,France,01-Oct,David Ross,Starter,Monthly,79,24/07/2023,16/02/2026,Active,3,4,0,87%,Low,0
CUST-39815,Pulse Tech 198,CyberSecurity,Canada,01-Oct,Elena Rostova,Starter,Monthly,129,07/02/2023,22/02/2026,Active,4,8,3,56%,Low,0
CUST-39816,Cloud Metrics 638,EdTech,UK,01-Oct,Marcus Vance,Starter,Monthly,79,04/02/2024,24/02/2026,Active,4,10,3,50%,Low,0
CUST-39817,Data Scale 887,DevTools,USA,Nov-50,David Ross,Starter,Monthly,79,24/08/2025,23/02/2026,Active,3,7,4,49%,Low,0
CUST-39818,Cloud Metrics 315,HealthTech,Germany,501-1000,Marcus Vance,Enterprise,Monthly,4162,10/01/2023,25/02/2026,Active,355,409,0,95%,Low,0
CUST-39819,Data AI 220,HealthTech,USA,51-200,David Ross,Pro,Monthly,249,26/05/2025,20/02/2026,Active,24,34,2,83%,Low,0
CUST-39820,Vibe Flow 195,CyberSecurity,Australia,501-1000,Sarah Jenkins,Enterprise,Monthly,7473,02/11/2023,21/02/2026,Active,289,552,2,61%,Low,0
CUST-39821,Secure Metrics 597,EdTech,USA,51-200,Marcus Vance,Pro,Monthly,299,17/08/2025,23/02/2026,Active,26,52,4,59%,Low,0
CUST-39822,Nexus Net 431,HealthTech,USA,01-Oct,Elena Rostova,Starter,Monthly,129,28/08/2023,25/02/2026,Active,4,7,2,68%,Low,0
CUST-39823,Omni Scale 918,EdTech,India,Nov-50,Marcus Vance,Starter,Annual,49,09/09/2025,25/02/2026,Active,2,4,1,71%,Low,0
CUST-39824,Pulse Scale 658,DevTools,Canada,01-Oct,Elena Rostova,Starter,Annual,49,14/03/2025,27/02/2026,Active,4,5,3,84%,Low,0
CUST-39825,Quantum Metrics 319,E-Commerce,Germany,501-1000,David Ross,Enterprise,Monthly,4988,19/11/2025,20/02/2026,Active,78,164,6,46%,Low,0
CUST-39826,Secure Solutions 459,Logistics,USA,01-Oct,Sarah Jenkins,Starter,Monthly,129,09/07/2024,25/02/2026,Active,4,8,5,46%,Low,0
CUST-39827,Quantum Labs 823,CyberSecurity,Singapore,01-Oct,Elena Rostova,Starter,Annual,79,17/07/2024,18/02/2026,Active,3,5,1,76%,Low,0
CUST-39828,Secure Labs 234,HealthTech,Singapore,Nov-50,Elena Rostova,Starter,Monthly,129,29/03/2023,22/02/2026,Pending,2,5,4,49%,Low,0
CUST-39829,Apex Tech 979,FinTech,Canada,01-Oct,David Ross,Starter,Annual,49,07/10/2024,21/02/2026,Active,6,8,3,74%,Low,0
CUST-39830,Hyper Labs 362,EdTech,UK,01-Oct,Aisha Khan,Starter,Annual,79,14/02/2023,28/02/2026,Active,2,4,3,60%,Low,0
CUST-39831,Quantum Labs 374,CyberSecurity,Singapore,01-Oct,Aisha Khan,Starter,Annual,99,08/09/2024,16/02/2026,Active,6,9,3,82%,Low,0
CUST-39832,Omni Solutions 621,MarTech,Australia,01-Oct,Elena Rostova,Starter,Annual,49,27/12/2023,19/02/2026,Failed,6,7,3,92%,Low,0
CUST-39833,Vibe Labs 554,MarTech,Singapore,Nov-50,Aisha Khan,Starter,Monthly,129,13/05/2024,21/02/2026,Active,2,5,6,55%,Low,0
CUST-39834,Hyper Labs 797,FinTech,UK,01-Oct,Aisha Khan,Starter,Monthly,99,01/06/2023,17/02/2026,Active,2,4,3,69%,Low,0
CUST-39835,Pulse Scale 309,DevTools,Singapore,01-Oct,Sarah Jenkins,Starter,Annual,79,05/06/2023,28/02/2026,Active,5,9,4,58%,Low,0
CUST-39836,Omni Net 324,MarTech,India,1000+,Elena Rostova,Enterprise,Monthly,7184,18/04/2023,24/02/2026,Active,204,419,5,55%,Low,0
CUST-39837,Apex AI 315,EdTech,Canada,01-Oct,Sarah Jenkins,Starter,Monthly,79,10/09/2024,22/02/2026,Active,2,3,3,79%,Low,0
CUST-39838,Quantum AI 480,MarTech,USA,51-200,Elena Rostova,Pro,Annual,499,16/02/2025,19/02/2026,Active,42,59,3,80%,Low,0
CUST-39839,Pulse Net 820,MarTech,Singapore,Nov-50,David Ross,Starter,Monthly,79,06/04/2025,21/02/2026,Active,3,8,6,38%,Low,0
CUST-39840,Quantum Scale 404,MarTech,Singapore,201-500,Aisha Khan,Pro,Annual,399,17/10/2024,19/02/2026,Active,27,52,4,51%,Low,0
CUST-39841,Nexus Labs 113,FinTech,USA,01-Oct,Sarah Jenkins,Starter,Monthly,129,22/08/2024,22/02/2026,Active,2,4,6,59%,Low,0
CUST-39842,Omni Labs 832,HealthTech,India,01-Oct,David Ross,Starter,Annual,99,18/08/2023,26/02/2026,Active,4,7,2,61%,Low,0
CUST-39843,Data Flow 719,MarTech,Germany,01-Oct,Marcus Vance,Starter,Annual,99,25/03/2024,15/02/2026,Pending,1,3,6,58%,Low,0
CUST-39844,Vibe Metrics 853,CyberSecurity,UK,Nov-50,David Ross,Starter,Monthly,79,30/08/2025,20/02/2026,Active,3,5,1,82%,Low,0
CUST-39845,Omni Net 994,E-Commerce,USA,Nov-50,Marcus Vance,Starter,Annual,129,11/01/2026,19/02/2026,Active,3,4,3,86%,Low,0
CUST-39846,Apex Scale 110,DevTools,India,Nov-50,David Ross,Starter,Annual,99,14/02/2023,20/02/2026,Active,6,10,4,65%,Low,0
CUST-39847,Quantum Logic 165,HealthTech,UK,201-500,Elena Rostova,Enterprise,Monthly,5723,16/01/2026,16/02/2026,Active,133,307,3,50%,Low,0
CUST-39848,Apex Scale 393,E-Commerce,France,51-200,David Ross,Pro,Monthly,249,25/07/2023,15/02/2026,Active,25,34,4,73%,Low,0
CUST-39849,Omni Scale 969,DevTools,USA,51-200,Aisha Khan,Pro,Annual,249,05/05/2024,17/02/2026,Pending,35,57,2,70%,Low,0
CUST-39850,Cloud Tech 595,E-Commerce,UK,01-Oct,Elena Rostova,Starter,Annual,79,05/02/2024,25/02/2026,Active,8,9,1,100%,Low,0
CUST-39851,Cloud Flow 377,Logistics,Canada,01-Oct,Marcus Vance,Starter,Monthly,79,05/04/2023,17/02/2026,Active,2,5,6,41%,Low,0
CUST-39852,Secure Scale 847,HealthTech,India,51-200,Sarah Jenkins,Pro,Annual,249,10/04/2025,26/02/2026,Active,35,48,1,82%,Low,0
CUST-39853,Cloud Tech 199,MarTech,Germany,51-200,David Ross,Pro,Monthly,499,20/06/2025,25/02/2026,Active,18,31,4,69%,Low,0
CUST-39854,Vibe Labs 241,MarTech,Canada,01-Oct,Aisha Khan,Starter,Monthly,99,08/11/2023,25/02/2026,Active,3,8,5,38%,Low,0
CUST-39855,Apex Flow 992,HealthTech,France,51-200,Sarah Jenkins,Pro,Annual,299,16/12/2024,21/02/2026,Active,37,57,3,75%,Low,0
CUST-39856,Data Solutions 935,FinTech,Canada,Nov-50,Elena Rostova,Starter,Monthly,49,09/10/2025,24/02/2026,Active,5,9,4,66%,Low,0
CUST-39857,Quantum Logic 329,CyberSecurity,India,Nov-50,Elena Rostova,Starter,Monthly,79,14/10/2023,21/02/2026,Active,3,4,1,100%,Low,0
CUST-39858,Vibe Logic 512,E-Commerce,UK,01-Oct,Marcus Vance,Starter,Monthly,99,05/11/2025,24/02/2026,Active,4,5,3,100%,Low,0
CUST-39859,Vibe Solutions 529,E-Commerce,Canada,Nov-50,Sarah Jenkins,Starter,Monthly,49,27/03/2024,19/02/2026,Active,5,8,3,77%,Low,0
CUST-39860,Omni Metrics 645,E-Commerce,UK,01-Oct,Aisha Khan,Starter,Monthly,79,08/10/2024,20/02/2026,Active,2,5,7,34%,Low,0
CUST-39861,Omni Scale 164,MarTech,Germany,51-200,Sarah Jenkins,Pro,Monthly,249,18/12/2024,26/02/2026,Active,32,52,5,66%,Low,0
CUST-39862,Nexus Tech 216,CyberSecurity,Canada,1000+,Marcus Vance,Enterprise,Monthly,6977,03/04/2024,18/02/2026,Active,110,164,3,63%,Low,0
CUST-39863,Secure Scale 966,FinTech,Canada,01-Oct,Elena Rostova,Starter,Annual,49,28/05/2025,28/02/2026,Active,8,9,2,86%,Low,0
CUST-39864,Cloud Net 494,E-Commerce,UK,51-200,Aisha Khan,Pro,Annual,399,15/05/2024,25/02/2026,Active,12,21,3,69%,Low,0
CUST-39865,Pulse Net 217,HealthTech,Germany,Nov-50,Elena Rostova,Starter,Monthly,49,17/11/2024,28/02/2026,Active,3,7,3,60%,Low,0
CUST-39866,Secure Sphere 779,DevTools,India,01-Oct,Aisha Khan,Starter,Monthly,129,18/07/2023,02/01/2026,Active,3,9,7,34%,Low,1
CUST-39867,Nexus Net 694,Logistics,France,Nov-50,Elena Rostova,Starter,Monthly,79,15/04/2025,16/02/2026,Active,3,4,3,93%,Low,0
CUST-39868,Apex AI 754,EdTech,France,01-Oct,Elena Rostova,Starter,Monthly,79,30/04/2025,25/02/2026,Active,9,10,3,86%,Low,0
CUST-39869,Pulse Flow 469,E-Commerce,UK,01-Oct,Marcus Vance,Starter,Annual,129,26/09/2024,27/02/2026,Active,3,4,1,83%,Low,0
CUST-39870,Vibe AI 672,DevTools,France,51-200,David Ross,Pro,Monthly,399,11/09/2023,19/02/2026,Active,19,20,1,96%,Low,0
CUST-39871,Quantum Tech 814,FinTech,France,01-Oct,Marcus Vance,Starter,Monthly,49,16/03/2023,26/02/2026,Pending,2,7,6,42%,Low,0
CUST-39872,Secure AI 192,CyberSecurity,UK,01-Oct,Sarah Jenkins,Starter,Monthly,79,12/06/2025,16/02/2026,Active,3,4,2,86%,Low,0
CUST-39873,Hyper Labs 866,EdTech,France,Nov-50,David Ross,Starter,Monthly,49,04/03/2024,28/02/2026,Active,3,5,2,62%,Low,0
CUST-39874,Pulse Sphere 617,FinTech,USA,51-200,Aisha Khan,Pro,Monthly,249,26/02/2023,17/02/2026,Active,47,54,4,81%,Low,0
CUST-39875,Quantum Flow 133,Logistics,UK,1000+,Sarah Jenkins,Enterprise,Monthly,6807,11/11/2023,25/02/2026,Active,88,151,6,60%,Low,0
CUST-39876,Quantum Logic 665,FinTech,India,01-Oct,Marcus Vance,Starter,Annual,129,26/07/2025,19/02/2026,Active,2,3,3,80%,Low,0
CUST-39877,Data Flow 149,CyberSecurity,Germany,Nov-50,Sarah Jenkins,Starter,Monthly,79,29/07/2024,23/02/2026,Active,8,10,1,84%,Low,0
CUST-39878,Nexus Flow 770,DevTools,USA,Nov-50,Marcus Vance,Starter,Annual,99,09/03/2023,27/02/2026,Active,4,5,2,82%,Low,0
CUST-39879,Omni Tech 108,HealthTech,USA,201-500,Sarah Jenkins,Pro,Annual,399,15/12/2025,28/02/2026,Active,26,56,6,39%,Low,0
CUST-39880,Omni Scale 306,DevTools,Australia,51-200,Marcus Vance,Pro,Monthly,249,21/10/2025,18/02/2026,Active,20,36,5,64%,Low,0
CUST-39881,Hyper Scale 976,EdTech,France,01-Oct,Sarah Jenkins,Starter,Annual,129,29/04/2023,23/02/2026,Active,7,8,1,97%,Low,0
CUST-39882,Vibe Flow 912,MarTech,UK,01-Oct,Aisha Khan,Starter,Monthly,79,27/05/2024,19/02/2026,Active,7,10,3,79%,Low,0
CUST-39883,Apex Net 548,MarTech,France,501-1000,Sarah Jenkins,Enterprise,Monthly,5308,24/11/2022,28/02/2026,Active,524,939,6,51%,Low,0
CUST-39884,Nexus Sphere 994,DevTools,France,51-200,Elena Rostova,Pro,Monthly,249,15/09/2025,25/02/2026,Active,47,50,0,100%,Low,0
CUST-39885,Cloud Net 818,HealthTech,Canada,01-Oct,David Ross,Starter,Annual,99,29/07/2023,16/02/2026,Active,6,9,3,60%,Low,0
CUST-39886,Apex Net 815,Logistics,India,51-200,Aisha Khan,Pro,Annual,499,08/11/2023,24/02/2026,Failed,30,32,0,100%,Low,0
CUST-39887,Cloud Sphere 997,HealthTech,Australia,51-200,David Ross,Pro,Monthly,249,17/07/2024,28/02/2026,Active,23,51,4,46%,Low,0
CUST-39888,Nexus Net 731,CyberSecurity,USA,01-Oct,Marcus Vance,Starter,Monthly,79,27/05/2025,22/02/2026,Active,7,10,3,84%,Low,0
CUST-39889,Hyper Metrics 361,DevTools,Australia,1000+,Elena Rostova,Enterprise,Monthly,5404,29/07/2023,24/02/2026,Active,110,212,4,58%,Low,0
CUST-39890,Omni Net 366,E-Commerce,India,01-Oct,Sarah Jenkins,Starter,Monthly,79,17/12/2023,23/09/2025,Pending,1,4,6,40%,Low,1
CUST-39891,Vibe AI 177,MarTech,Germany,201-500,Aisha Khan,Pro,Annual,399,06/03/2025,16/02/2026,Pending,23,32,2,73%,Low,0
CUST-39892,Apex Labs 783,CyberSecurity,Singapore,01-Oct,Marcus Vance,Starter,Monthly,79,16/04/2023,24/02/2026,Active,4,6,1,82%,Low,0
CUST-39893,Quantum Net 571,MarTech,Singapore,01-Oct,David Ross,Starter,Monthly,129,06/02/2025,19/02/2026,Active,5,9,5,70%,Low,0
CUST-39894,Hyper Logic 906,EdTech,UK,01-Oct,Elena Rostova,Starter,Monthly,129,04/11/2024,22/02/2026,Active,3,7,6,60%,Low,0
CUST-39895,Apex AI 251,CyberSecurity,UK,01-Oct,David Ross,Starter,Monthly,79,02/06/2023,23/02/2026,Active,2,3,1,95%,Low,0
CUST-39896,Omni Flow 322,HealthTech,UK,01-Oct,Elena Rostova,Starter,Monthly,129,30/06/2023,26/02/2026,Pending,3,9,4,48%,Low,0
CUST-39897,Hyper Sphere 334,DevTools,Germany,01-Oct,Aisha Khan,Starter,Monthly,49,22/09/2023,18/02/2026,Active,3,6,4,61%,Low,0
CUST-39898,Data Labs 599,FinTech,Canada,01-Oct,Aisha Khan,Starter,Monthly,99,16/04/2024,24/02/2026,Active,1,4,4,53%,Low,0
CUST-39899,Hyper Scale 207,HealthTech,Germany,51-200,David Ross,Pro,Monthly,499,28/01/2023,15/02/2026,Failed,16,34,6,42%,Medium,0
CUST-39900,Omni Solutions 862,E-Commerce,Australia,Nov-50,David Ross,Starter,Monthly,99,02/11/2025,27/02/2026,Active,7,8,0,99%,Low,0
CUST-39901,Hyper Scale 461,HealthTech,UK,01-Oct,David Ross,Starter,Monthly,49,26/01/2024,22/02/2026,Active,5,9,6,59%,Low,0
CUST-39902,Secure Solutions 636,Logistics,India,201-500,David Ross,Enterprise,Monthly,5166,14/05/2024,23/02/2026,Active,126,165,3,86%,Low,0
CUST-39903,Pulse Logic 725,HealthTech,Australia,Nov-50,Marcus Vance,Starter,Annual,129,19/05/2025,19/02/2026,Active,4,9,5,44%,Low,0
CUST-39904,Hyper Solutions 367,EdTech,India,01-Oct,Aisha Khan,Starter,Monthly,129,24/10/2024,28/02/2026,Active,8,10,3,98%,Low,0
CUST-39905,Pulse Tech 523,CyberSecurity,USA,Nov-50,Aisha Khan,Starter,Monthly,49,11/11/2024,24/02/2026,Active,4,6,2,75%,Low,0
CUST-39906,Data Scale 319,EdTech,Canada,51-200,Elena Rostova,Pro,Annual,299,02/07/2023,26/02/2026,Active,25,27,3,96%,Low,0
CUST-39907,Nexus AI 698,DevTools,UK,01-Oct,Sarah Jenkins,Starter,Annual,99,06/06/2023,28/02/2026,Active,4,8,5,45%,Low,0
CUST-39908,Quantum Tech 518,DevTools,Germany,01-Oct,Elena Rostova,Starter,Annual,49,19/01/2026,26/02/2026,Active,2,3,1,97%,Low,0
CUST-39909,Vibe Tech 853,EdTech,Canada,51-200,Marcus Vance,Pro,Monthly,399,31/03/2025,24/02/2026,Active,29,45,3,59%,Low,0
CUST-39910,Secure Tech 728,Logistics,Australia,Nov-50,David Ross,Starter,Annual,79,24/08/2024,22/02/2026,Active,7,9,4,81%,Low,0
CUST-39911,Quantum Metrics 624,EdTech,India,01-Oct,Elena Rostova,Starter,Monthly,129,26/04/2024,19/02/2026,Active,5,7,5,67%,Low,0
CUST-39912,Vibe Solutions 363,E-Commerce,India,01-Oct,Elena Rostova,Starter,Monthly,79,13/02/2024,23/09/2025,Failed,5,9,5,54%,Medium,1
CUST-39913,Secure Logic 249,Logistics,Singapore,51-200,Elena Rostova,Pro,Monthly,249,19/08/2023,20/02/2026,Active,41,43,1,100%,Low,0
CUST-39914,Quantum Scale 449,E-Commerce,Australia,01-Oct,Elena Rostova,Starter,Monthly,129,18/04/2023,27/02/2026,Active,3,5,1,77%,Low,0
CUST-39915,Secure Sphere 318,MarTech,India,01-Oct,Marcus Vance,Starter,Annual,49,31/01/2025,15/02/2026,Active,9,10,3,100%,Low,0
CUST-39916,Apex Metrics 506,Logistics,France,201-500,Aisha Khan,Enterprise,Monthly,3354,16/02/2024,23/02/2026,Active,372,450,4,76%,Low,0
CUST-39917,Secure Metrics 682,Logistics,UK,Nov-50,David Ross,Starter,Annual,79,24/07/2023,25/02/2026,Active,2,5,3,49%,Low,0
CUST-39918,Omni Sphere 673,EdTech,France,01-Oct,Elena Rostova,Starter,Annual,49,06/01/2023,18/02/2026,Active,1,4,5,52%,Low,0
CUST-39919,Apex Net 160,DevTools,France,01-Oct,Aisha Khan,Starter,Monthly,99,09/02/2023,18/02/2026,Active,2,3,1,92%,Low,0
